Price,Promotion,SeasonFactor,Sales
56.238,1,1.0,3333.1751
342.2205,0,1.2,1543.5216
350.9944,0,0.8,983.5849
409.3951,1,1.0,1547.448
469.7388,1,1.0,1172.6616
59.062,1,0.8,3009.1568
119.2027,0,1.0,2312.8258
448.7771,0,1.0,706.0363
256.3334,1,1.2,2328.6275
304.0658,0,0.8,1375.584
348.3622,0,1.0,1411.6259
355.58,1,1.0,1814.4685
469.2832,0,1.2,873.4763
498.6272,1,1.0,976.1802
374.0709,0,1.2,1377.2871
179.2495,1,1.0,2562.0449
445.8886,0,1.2,967.4208
72.1494,0,0.8,2357.1062
153.9864,1,0.8,2595.1321
453.8236,1,1.0,1300.9728
165.2862,1,1.0,2764.4546
149.293,1,1.2,3009.3136
112.1564,0,1.2,2688.015
436.6003,1,0.8,1012.6163
275.0262,1,1.0,2016.3013
353.7019,1,1.2,1964.5961
157.5799,1,0.8,2622.1903
391.1182,1,0.8,1317.6858
392.0025,0,1.2,1240.5484
190.6691,1,1.0,2548.2541
234.8072,1,0.8,1941.6352
144.3606,1,1.2,3002.2394
489.4525,0,0.8,297.7523
340.5212,0,1.0,1358.502
470.5447,0,1.2,844.1428
186.5235,1,1.0,2549.4562
401.8509,1,1.0,1474.9976
394.6364,0,0.8,794.116
361.245,0,1.0,1057.6202
484.5375,1,0.8,972.6474
227.0999,1,1.2,2501.1101
108.8228,1,1.2,3109.1108
352.269,0,0.8,1046.5615
378.1894,1,0.8,1297.4977
308.7773,1,0.8,1706.2055
143.0681,0,1.0,2476.3088
277.0052,0,1.2,1848.6474
190.4854,0,1.2,2161.7927
242.3599,1,1.0,2080.0665
340.3484,0,0.8,1198.3974
385.3466,0,1.2,1172.0587
154.5011,1,1.0,2673.2075
232.3964,1,0.8,2096.3946
171.1227,0,1.2,2253.0736
139.3842,1,0.8,2595.4554
402.5242,0,1.0,932.2379
459.1637,1,1.2,1465.2949
216.6045,1,0.8,2231.0327
388.0755,0,0.8,1002.8354
453.6479,0,0.8,676.9957
430.7559,0,1.0,750.7388
132.266,1,0.8,2605.9685
480.3313,0,1.2,1013.7741
219.5044,1,1.2,2486.6321
202.6583,1,0.8,2366.471
78.0941,0,1.0,2664.3293
268.7781,1,1.2,2271.2145
99.0561,1,1.2,3124.6496
161.8429,0,1.2,2575.2799
192.6242,1,0.8,2519.3743
413.9718,1,1.2,1673.1326
443.9699,0,0.8,441.5301
186.1098,0,0.8,1995.1368
436.4142,1,0.8,978.8855
435.7539,1,0.8,1192.7504
394.0929,1,0.8,1167.6093
116.0128,1,1.2,3120.6979
360.6453,0,0.8,1085.2716
475.2608,1,0.8,641.1602
357.1432,1,0.8,1461.4461
199.2276,1,0.8,2319.1932
275.2607,1,0.8,1889.2785
340.5763,0,0.8,1030.011
279.7567,1,1.2,2287.869
103.9788,0,0.8,2383.8584
190.4288,0,0.8,1984.7515
411.0782,0,1.2,1215.1111
437.6381,0,1.2,1167.1456
111.785,0,1.0,2387.5969
478.574,1,1.2,1366.8085
197.9702,0,1.2,2108.2643
348.0412,0,0.8,1352.9064
388.3213,0,1.0,1068.4082
415.3758,1,0.8,1303.5317
475.5874,0,1.0,445.8165
190.8138,1,0.8,2424.0645
436.3279,0,1.2,1029.7304
109.2591,0,1.2,2700.115
367.2684,1,1.0,1665.0152
383.89,1,0.8,1368.5703
354.9755,1,0.8,1494.3076
163.5416,0,1.2,2373.3262
442.8694,1,1.2,1632.4805
125.9863,1,1.0,2833.3302
74.1357,1,1.2,3555.1999
372.8592,1,1.0,1641.8417
263.9641,1,1.0,2320.1762
432.0941,0,1.0,953.9221
222.5287,1,1.0,2231.0128
125.7254,0,1.2,2436.1862
426.399,1,1.0,1300.1819
297.0093,1,1.2,2060.5851
135.1381,0,1.0,2283.0033
374.1728,0,1.2,1331.9478
280.0011,0,1.0,1664.8554
321.9408,0,1.2,1608.3536
257.4043,1,0.8,2013.5025
422.919,0,1.0,987.7791
423.3032,1,1.0,1472.4723
369.225,1,0.8,1644.6591
97.4306,1,0.8,2831.5094
427.4842,0,1.0,621.4812
351.9558,0,1.2,1482.9409
363.6609,0,1.0,1408.5986
213.3423,1,1.2,2735.8871
445.6758,0,0.8,697.151
376.4172,0,1.2,1327.397
100.6657,1,1.0,3087.9852
233.5001,0,0.8,1763.2924
448.8712,1,0.8,1022.219
71.2385,0,1.0,2593.7292
482.6375,0,1.0,632.2828
355.6232,0,0.8,1118.8102
334.1192,0,1.2,1253.8671
171.7517,0,1.2,2321.7636
161.9563,1,1.2,2694.8731
473.9262,0,1.0,618.1113
184.2226,0,0.8,2047.8484
398.9774,0,1.2,1142.7112
226.9048,0,0.8,1636.8676
112.6643,0,1.2,2702.8721
54.8219,0,0.8,2625.269
294.9158,0,1.0,1621.0377
489.1005,1,1.0,1058.2293
216.1113,1,1.0,2476.4902
210.7366,0,1.2,2198.9753
204.8412,1,1.0,2405.4194
284.2447,0,1.0,1403.672
248.2992,1,1.0,2168.8016
445.9616,0,0.8,714.0651
277.4844,0,0.8,1633.8993
278.491,1,0.8,1898.4432
112.2672,0,0.8,2378.682
492.2328,1,0.8,809.0962
162.4878,0,0.8,2022.4643
83.0138,0,0.8,2323.5105
348.4158,0,1.0,1359.3759
317.9149,0,1.0,1346.5639
236.8155,1,1.2,2426.6612
239.9865,0,1.0,1804.7426
403.2788,1,0.8,1365.2826
138.0707,1,0.8,2626.0118
419.114,0,1.2,1057.5273
341.9362,0,1.0,1200.3512
238.5364,1,1.0,2138.6288
256.1129,1,1.2,2373.8102
165.4912,0,0.8,1957.2526
388.4514,1,0.8,1413.1391
280.7936,1,0.8,1779.3213
194.3845,1,0.8,2394.8963
318.2226,0,1.2,1549.4712
498.0805,1,1.0,958.2204
245.868,1,0.8,2195.532
464.3111,1,1.0,930.7097
205.2576,1,1.0,2351.0291
74.6297,0,0.8,2431.4161
141.9089,0,0.8,2089.9584
238.4128,1,0.8,1937.7375
148.8357,1,1.0,2706.4008
50.1022,1,1.2,3545.2905
461.7507,0,0.8,374.9635
429.7457,0,1.0,959.3467
384.0315,1,1.0,1508.2265
125.5166,1,0.8,2485.1246
104.1636,0,1.2,2761.0906
80.4221,1,0.8,2922.9587
375.8131,1,0.8,1274.3408
467.9636,0,1.2,805.9041
243.7411,0,0.8,1753.7908
103.6133,0,0.8,2347.7687
280.5768,0,1.2,1908.6546
206.9744,0,1.0,1851.2962
218.6712,1,1.0,2529.1718
329.5988,0,1.0,1209.6107
373.4232,0,1.0,993.6521
99.7716,0,1.0,2584.6539
66.0156,0,0.8,2336.814
497.4486,0,1.2,864.5131
154.7278,0,1.0,2101.12
74.2237,1,1.2,3231.6753
135.4439,0,1.0,2438.0977
67.531,1,0.8,2900.2698
226.3149,1,1.0,2447.941
411.0808,0,1.0,833.2574
203.56,0,1.2,2154.5399
249.8825,1,1.2,2524.674
354.014,1,0.8,1445.3576
279.0023,1,1.2,2407.2612
437.6506,0,1.2,975.7184
439.7161,1,1.2,1513.4286
54.4598,0,0.8,2427.4347
400.1208,0,0.8,722.3598
257.3301,1,0.8,1928.9353
494.9782,0,1.2,664.2117
267.4544,0,1.2,2017.3483
494.1032,1,0.8,941.563
389.5562,1,1.2,1797.399
161.8722,0,1.2,2324.7772
292.2777,1,1.0,1954.4036
496.461,0,0.8,220.7336
435.8888,1,0.8,1090.1726
93.8151,1,1.2,3258.9374
367.8674,1,1.2,1922.0902
205.5108,1,1.0,2473.8868
53.142,0,0.8,2590.8348
231.5664,1,0.8,2235.7631
155.6395,0,1.2,2384.6269
418.4912,0,0.8,817.382
201.7988,1,1.2,2592.6326
422.3857,1,1.0,1446.7097
50.2691,1,1.2,3451.8509
188.5186,1,1.0,2574.937
158.5243,1,1.2,2870.5984
155.1053,0,1.0,2349.2056
80.684,1,1.0,3036.1564
134.2059,0,0.8,2267.7163
299.9973,0,1.2,1839.4167
181.1125,0,0.8,1939.5487
237.8277,0,0.8,1579.5778
219.5901,1,1.2,2518.2722
444.1572,1,0.8,879.7768
457.3845,0,0.8,567.0653
271.8306,0,0.8,1329.6975
198.5702,1,1.2,2610.0007
98.0603,0,0.8,2364.7993
479.0313,1,0.8,861.855
77.1021,0,0.8,2436.2495
183.9426,1,1.2,2826.3453
184.1298,0,1.0,2239.821
194.1806,0,1.0,2048.9544
123.9291,0,1.0,2325.393
402.4226,1,1.0,1480.3792
105.124,1,0.8,2716.5931
335.708,1,1.2,2209.4355
105.7307,0,0.8,2308.5699
81.741,0,1.2,2849.7618
459.2433,0,0.8,639.0337
135.5579,0,1.0,2237.4455
419.5626,0,1.0,759.5381
295.0839,0,1.2,1722.3064
85.0354,1,0.8,2732.4551
479.9517,1,1.0,1059.1309
161.1325,1,1.2,2676.4462
436.8404,0,0.8,480.6298
125.9645,1,1.2,3192.4705
434.2743,0,0.8,669.0922
55.953,0,0.8,2700.0001
280.3012,1,0.8,1895.3802
396.2492,0,1.2,1211.8008
470.658,0,1.2,868.2575
459.141,0,0.8,863.1631
418.8312,0,1.0,1011.1045
449.6861,0,0.8,467.509
139.6489,1,1.2,3042.4897
177.8829,1,0.8,2425.8421
180.0358,0,1.2,2371.9115
219.6743,0,0.8,1888.9505
226.9943,1,0.8,2223.8061
295.0499,1,1.0,1987.6746
121.9459,1,1.0,3076.7054
361.061,0,1.2,1264.1077
125.4049,1,0.8,2645.8596
189.6388,1,1.2,2841.9519
276.5053,0,0.8,1338.4232
408.3983,0,0.8,752.831
382.7612,1,0.8,1316.0617
340.4905,0,1.0,1293.7135
120.098,1,1.2,3029.5501
296.1704,1,0.8,1827.0525
89.3509,0,0.8,2320.2832
219.8134,0,1.2,2233.6571
236.0824,1,1.2,2558.138
67.9151,0,0.8,2534.2375
173.2946,0,1.0,2147.958
480.0423,0,1.0,556.3463
479.1347,0,0.8,437.8066
208.5472,0,1.0,1977.5433
69.395,0,1.2,2610.8837
130.5927,0,1.0,2350.3918
226.498,1,1.2,2634.7062
476.5009,0,1.2,745.8856
113.5396,1,1.2,3219.054
393.5821,0,1.2,1267.6487
98.9071,1,1.0,2965.7864
491.5659,0,1.2,796.3608
221.7274,1,0.8,2154.5038
398.8555,0,1.2,1233.4023
204.166,1,0.8,2253.1778
332.451,0,1.2,1592.6455
136.4072,0,1.2,2652.6465
115.7095,1,1.0,2877.8406
472.1289,1,1.2,1429.5782
462.9413,0,1.2,855.3973
449.361,1,1.0,1224.0827
331.4451,1,1.0,1803.2481
413.7207,0,0.8,562.5958
81.0666,1,1.0,3144.7026
200.6551,0,0.8,1825.1292
191.1664,1,1.2,2760.463
336.0404,0,0.8,1275.25
210.181,1,1.0,2615.5571
116.8281,0,1.2,2746.6543
318.4102,0,0.8,1184.4162
416.4728,1,0.8,1189.0308
221.9556,1,0.8,2088.4063
109.5209,0,1.2,2658.5792
138.5097,0,0.8,2108.2768
156.8675,1,0.8,2569.507
184.9539,1,1.0,2468.3459
339.2578,1,0.8,1566.2849
320.4255,1,1.2,1928.3779
363.2359,1,1.0,1612.2166
213.1259,1,1.2,2723.634
420.7989,0,1.0,785.863
141.8394,1,1.0,2965.2008
261.0683,1,0.8,2095.5487
410.4224,1,1.2,1698.0121
131.0714,1,0.8,2777.9966
99.4384,0,1.0,2490.7046
447.6578,0,0.8,487.9586
204.3183,0,1.0,1968.8143
357.7416,0,1.0,1039.4075
61.4069,1,1.2,3512.0393
360.5211,0,1.2,1362.5056
192.2456,1,1.2,2663.2513
75.0834,1,1.2,3260.6285
324.4157,0,0.8,1179.5791
158.3617,0,1.2,2420.1538
224.0633,1,1.2,2565.0731
86.2614,0,1.2,2753.638
116.2235,0,1.0,2473.8584
184.0898,1,1.0,2469.6834
90.3918,1,1.2,3270.5601
459.8718,1,1.0,1168.8547
52.7212,1,1.0,3036.5952
267.7371,1,0.8,1852.9842
105.4614,0,1.0,2393.4949
188.4556,1,0.8,2524.7613
466.7268,1,1.0,1211.6164
122.7625,1,1.2,3113.2864
484.6245,0,1.0,528.1803
142.6075,1,1.0,2735.7276
383.7047,1,0.8,1263.1885
296.0048,0,1.2,1687.3351
448.0154,1,0.8,1197.4839
299.297,1,1.2,2071.7033
290.5516,1,1.2,2188.5992
137.9561,0,0.8,2202.8382
124.8032,0,1.0,2468.3314
462.4201,1,1.2,1315.8454
197.5272,1,1.0,2628.726
217.437,1,0.8,2169.3453
391.9206,0,0.8,725.471
202.4706,0,0.8,1937.4782
478.4281,0,0.8,417.0556
382.0675,0,1.2,1272.8764
318.8432,0,0.8,1223.267
446.4028,0,1.0,670.9936
72.3227,1,1.0,3082.1961
165.6782,0,1.2,2515.2992
259.2664,1,0.8,2189.5813
152.1403,0,1.2,2327.9815
384.7573,1,1.2,1737.2776
463.6436,0,1.2,882.2208
240.6966,1,0.8,2116.5864
203.9597,1,1.0,2385.1629
482.6978,1,1.0,1151.5551
250.1836,0,1.2,2021.6809
270.0718,0,1.2,1934.6722
208.2424,0,1.0,2034.0344
459.2968,1,1.0,1211.6393
306.03,1,0.8,1868.9056
392.9786,1,1.2,1789.5136
415.313,0,0.8,575.0475
203.8321,0,1.0,1833.1552
245.1624,1,1.0,2305.0455
431.8123,0,1.0,969.5203
213.4649,0,1.0,1977.28
407.2708,0,0.8,822.4776
473.4465,0,1.0,526.8586
330.4447,1,1.2,2054.5108
383.7323,0,1.0,1195.5492
412.2938,0,1.2,1183.1122
430.2678,1,1.0,1359.1252
227.774,1,0.8,2220.5425
73.0686,0,1.2,2857.3111
230.8443,0,0.8,1763.2323
353.1903,0,1.0,1256.6273
252.6577,0,0.8,1533.6367
387.0334,1,1.0,1460.0968
210.6421,1,0.8,2368.2287
335.6349,1,0.8,1527.7836
133.8889,0,1.2,2554.3033
387.2162,0,1.0,1144.0146
295.5632,1,0.8,2001.1176
141.829,0,1.0,2313.5179
181.36,1,1.2,2932.3292
386.8739,1,0.8,1368.3691
267.1706,1,1.0,2108.1043
147.2141,1,0.8,2840.5717
485.272,1,0.8,751.8313
371.8063,1,0.8,1733.1009
480.7107,1,0.8,1059.2832
242.1973,0,1.2,1931.5333
263.7952,1,1.2,2446.0088
454.0798,1,1.0,1089.8256
286.2722,0,1.0,1627.9422
368.2755,1,0.8,1490.8325
163.4778,0,0.8,2069.2584
251.0269,1,0.8,2004.4677
105.5524,0,1.2,2688.1405
142.691,0,0.8,2134.1725
50.4245,0,1.0,2699.0312
67.6693,1,0.8,3102.263
489.7777,0,1.2,764.1254
159.0592,1,0.8,2539.1414
348.4898,1,1.2,1874.2732
427.5949,1,1.2,1396.8914
297.7972,1,1.2,2076.3799
118.915,1,1.2,3165.0564
377.6524,1,1.0,1532.7089
320.1131,1,1.2,2172.3223
379.0628,0,1.0,1270.1602
396.386,1,1.0,1595.1677
488.9347,1,0.8,897.9576
308.1035,0,0.8,1325.0507
203.7385,1,1.2,2791.7099
341.8091,0,0.8,1122.1264
80.7983,0,1.2,2862.378
453.8288,1,0.8,974.3144
103.7215,1,1.2,3083.7713
197.5293,0,0.8,1761.7742
417.0854,1,0.8,1181.9373
318.7906,0,1.0,1369.3305
227.136,0,0.8,1778.9843
263.046,1,0.8,1713.1936
434.5463,0,1.2,1005.8953
203.002,1,1.0,2559.318
441.3424,1,1.2,1563.9643
89.6605,0,0.8,2269.8042
399.5593,0,1.2,1376.0753
431.3964,1,1.0,1204.6427
131.8179,1,1.2,3005.9138
243.6559,1,0.8,2050.7377
124.4749,0,1.2,2545.6405
367.9719,1,0.8,1596.1105
290.9065,0,1.0,1547.0638
335.8955,0,1.0,1352.5
138.4191,0,1.2,2595.8362
145.2856,1,1.0,2709.6138
68.6738,0,1.2,2841.158
194.9304,1,0.8,2492.9548
301.8851,0,1.2,1728.3988
436.0707,1,0.8,1010.1488
350.1174,1,1.0,1663.7771
245.9283,0,0.8,1659.5518
478.9041,1,0.8,792.5321
373.6603,0,0.8,884.3995
468.5743,0,0.8,477.4587
287.4146,0,0.8,1364.2892
166.5069,0,1.2,2515.7873
73.772,0,0.8,2186.0783
376.7382,0,0.8,964.5037
104.5863,0,0.8,2248.8102
186.2488,1,0.8,2500.4568
289.6119,0,0.8,1328.3778
303.9875,0,0.8,1259.3976
320.2624,1,1.0,1898.2803
124.8149,1,1.2,3009.8114
220.8818,0,0.8,1636.4997
327.7374,0,1.2,1546.4174
486.4185,0,1.0,732.4047
377.434,1,1.0,1563.695
465.1717,0,0.8,405.3918
392.9954,1,1.2,1695.0082
316.2726,0,0.8,1218.9766
136.4105,0,1.0,2497.192
350.0085,1,1.0,1673.579
330.5208,0,1.2,1797.3053
321.1111,0,0.8,1239.6744
270.4036,0,1.2,1747.9494
287.8955,1,1.2,2205.797
200.4991,0,1.0,1803.8595
283.6907,0,1.2,1792.2147
138.9002,1,1.0,2910.6525
412.3285,1,0.8,1241.4664
133.5996,0,1.2,2612.2827
88.2348,0,1.2,2801.6747
246.3107,1,0.8,2189.4599
346.2383,0,1.2,1370.8347
246.9726,0,0.8,1653.4252
174.5394,1,1.0,2815.9806
301.177,0,1.0,1750.6449
206.1511,0,1.2,2311.2771
469.7905,1,1.0,1168.1946
465.1903,0,1.0,577.5212
276.0673,0,0.8,1338.0012
197.5478,0,1.0,1994.9435
381.7096,1,1.0,1777.4442
66.5208,0,1.0,2614.359
263.6461,1,0.8,1999.7292
201.3455,1,1.2,2787.3489
464.2411,0,0.8,150.2279
55.4014,1,1.2,3316.6517
298.7667,0,1.2,1901.4836
383.2986,0,1.0,1187.7972
268.2581,0,1.0,1763.674
88.4314,1,0.8,2763.8936
487.6076,0,0.8,507.1122
283.1047,0,0.8,1302.7823
326.3838,0,1.0,1377.2358
156.4744,1,1.2,2987.0972
267.5741,1,0.8,2045.4182
243.1173,0,1.2,2033.7683
83.7031,0,1.0,2561.3916
97.7722,0,1.0,2326.3806
426.8626,0,1.0,873.9223
157.919,1,1.0,2493.5554
137.7312,1,1.2,3068.1019
277.2102,1,1.2,2216.083
395.9362,1,0.8,1304.3661
77.8759,1,1.2,3259.4672
309.5636,1,1.2,2208.7832
103.6447,1,1.2,3102.7661
66.4075,0,0.8,2493.5837
73.7348,0,1.2,2849.7809
425.3738,0,1.2,1079.708
103.0876,0,1.2,2723.8296
70.3181,0,1.0,2528.1608
247.0549,0,1.2,1848.1366
429.7971,1,0.8,1294.3621
168.0838,0,0.8,1805.5937
239.7707,1,0.8,2317.7813
67.9651,0,0.8,2446.3982
252.0853,1,1.0,2154.5256
309.9259,1,0.8,1836.4854
306.9082,0,1.0,1409.2357
199.592,0,1.0,2035.8597
191.9899,0,1.0,2164.3586
97.9806,0,0.8,2381.4225
215.0592,0,0.8,1767.3533
94.7726,1,1.0,3091.6001
394.9682,0,1.0,1029.1664
484.8234,1,0.8,956.9925
486.5335,1,1.2,1160.0547
439.282,1,1.2,1649.5016
320.3565,0,1.2,1582.5968
365.3896,0,0.8,990.7702
178.3426,0,0.8,1876.9319
333.8467,0,1.0,1391.3776
255.0423,0,0.8,1630.2009
266.9078,0,0.8,1366.254
390.9995,1,0.8,1338.0742
176.8633,0,1.0,2132.669
193.1178,1,1.0,2578.0433
466.0888,1,1.2,1340.4001
75.3009,0,1.2,2780.2997
268.5354,0,0.8,1545.9332
460.7604,0,0.8,547.0618
324.6634,0,1.0,1398.2295
295.8832,0,1.2,1845.5245
162.3849,0,1.2,2254.3027
204.474,1,1.2,2757.4753
433.4218,1,0.8,1170.2538
301.6482,1,0.8,1646.267
281.634,1,0.8,2008.4627
94.8109,1,1.0,3084.9318
57.2127,1,1.2,3486.2707
483.6583,0,1.0,551.3429
219.6438,0,1.2,2178.0399
321.4459,0,0.8,1119.6766
85.8718,1,1.0,2936.0992
357.4014,1,1.0,1711.6875
469.655,1,0.8,1019.2259
309.0494,0,1.2,1756.2456
106.7519,0,1.2,2681.3096
311.7747,0,1.2,1648.4799
394.8562,1,1.2,1827.151
232.8874,1,0.8,2102.1694
445.927,1,0.8,1014.1526
341.9073,0,0.8,1252.2874
454.662,1,0.8,998.9139
330.5774,0,1.0,1438.7744
109.0796,0,1.0,2590.565
189.3613,0,1.0,2074.1941
140.8077,0,0.8,2122.3467
458.9719,0,1.2,1084.9209
392.18,0,1.0,908.3028
354.3793,0,1.0,1095.6103
185.4348,1,0.8,2454.3799
132.8201,0,1.2,2495.0239
390.403,1,1.2,1834.1345
263.3711,0,1.2,1877.5018
151.6053,0,0.8,2125.2507
327.4799,0,1.2,1474.4544
68.1502,1,1.0,3220.5612
196.7766,0,1.0,1966.0205
260.8506,0,1.0,1767.7701
116.5813,1,0.8,2953.5531
493.0945,1,1.2,1154.0782
144.0938,1,0.8,2544.1222
108.6589,1,1.2,3143.9312
141.5907,0,0.8,2124.3216
396.0775,0,1.0,790.4775
241.4775,1,0.8,2095.9364
304.4372,0,0.8,1255.9657
59.4541,1,0.8,2981.5853
65.4941,1,1.0,3201.9829
250.6215,1,0.8,2082.2997
417.4949,0,0.8,746.3838
448.3575,1,1.0,1150.508
89.018,0,1.2,2729.8707
292.2634,0,0.8,1309.4459
460.9534,0,1.0,747.9623
224.5877,1,0.8,2080.4526
423.3046,0,1.0,902.8139
110.163,1,1.2,3310.0708
470.9275,0,1.2,579.2762
388.1405,0,0.8,842.3065
473.6005,0,1.0,433.5143
354.4778,1,1.2,1927.6384
213.5318,1,1.2,2715.8874
472.1815,1,1.0,1088.0011
174.005,1,0.8,2522.581
199.4776,0,1.2,2338.6959
365.3638,0,1.2,1413.3585
394.3923,1,1.2,1676.5412
468.2316,1,0.8,1012.4424
142.1611,1,1.2,3157.2836
409.0991,1,1.0,1321.3905
382.3457,0,0.8,999.0869
78.7076,1,1.2,3177.5703
224.2504,1,1.0,2226.9906
177.2445,0,1.0,1990.4255
187.0207,1,0.8,2360.9579
492.3261,0,1.0,664.6686
339.2498,1,0.8,1402.6437
372.9543,0,0.8,1034.1825
489.4779,1,0.8,837.3
219.7408,1,1.0,2291.0072
410.8281,1,0.8,1305.0171
245.5389,1,0.8,2024.8224
441.2902,1,1.0,1519.4393
131.2959,0,0.8,2193.3667
476.4588,1,1.2,1323.3014
148.4473,0,1.0,2322.5854
196.7992,0,1.0,2150.3563
390.2865,0,1.0,1192.6505
227.1898,0,1.2,2156.8549
323.6951,1,0.8,1819.2045
250.0581,1,1.0,2370.036
384.0665,1,1.0,1670.5966
152.7491,1,1.0,2696.8229
76.3061,0,1.2,2944.1932
184.9682,0,1.2,2232.295
263.4389,0,1.2,1909.1625
125.609,1,0.8,2634.3392
209.6588,1,0.8,2319.1041
229.9924,1,1.2,2677.9943
75.8263,1,0.8,2880.182
312.4883,0,1.2,1496.3855
447.9545,1,0.8,1161.2813
118.2843,1,0.8,2812.1384
319.0136,0,1.2,1761.3785
349.1326,0,1.0,1343.7262
238.7006,1,1.0,2398.194
365.4939,1,0.8,1400.7886
234.8292,0,0.8,1699.5569
277.0868,1,0.8,2129.2488
53.3089,0,0.8,2478.1563
361.2741,0,0.8,871.8312
347.6042,1,0.8,1576.0352
67.2804,0,1.2,2957.342
215.7125,1,1.0,2443.0887
490.5643,1,1.0,1225.5556
239.3315,1,1.2,2417.3044
275.8754,1,1.2,2169.0669
459.4686,0,1.0,845.5571
372.7678,1,1.0,1495.367
311.9316,1,0.8,1772.0541
409.0121,0,1.0,1095.1216
438.9648,1,0.8,1126.8051
255.5996,1,0.8,1952.2107
263.7988,1,1.0,2308.235
223.7229,1,0.8,2198.4638
485.0178,0,0.8,352.8236
363.7248,0,1.2,1545.7267
87.4504,1,1.0,3025.1334
438.3318,0,1.2,948.4073
266.252,0,0.8,1378.466
80.9393,0,0.8,2516.9076
297.3728,0,1.2,1755.9006
237.7239,1,1.2,2462.6331
444.9872,0,1.2,831.1659
141.7976,1,0.8,2731.8842
421.9091,1,1.0,1343.1769
300.9599,0,0.8,1113.2817
74.5746,1,1.2,3335.8616
487.3304,0,1.0,666.6158
280.6769,1,1.2,2368.6287
180.8946,1,0.8,2403.6467
261.2331,0,1.0,1649.6549
436.036,1,1.0,1263.7568
187.2064,0,0.8,1991.5656
136.7044,1,1.2,2821.1974
108.0821,1,1.2,3064.6717
184.0367,0,1.2,2270.2335
401.0216,0,0.8,595.4601
262.2319,0,1.2,1867.0453
152.3667,1,1.0,2615.4702
124.7832,0,1.2,2623.5633
199.7283,0,1.2,2144.0391
472.966,0,1.0,595.1972
204.362,0,1.0,1913.8853
494.6558,1,1.2,1294.3433
268.3537,1,1.0,2151.3404
130.6238,1,0.8,2741.4864
451.013,1,1.0,1365.7308
257.1599,1,0.8,1985.4961
369.3521,1,1.0,1583.5287
492.6702,0,0.8,294.7537
72.5789,1,0.8,3203.2879
93.5126,0,1.2,2670.6891
374.2055,0,1.0,1111.4989
176.8213,0,1.0,2137.3399
132.9356,0,1.0,2389.9789
67.7128,1,0.8,2971.7728
59.831,1,1.2,3578.2392
398.5185,1,1.0,1531.0044
110.495,0,1.2,2632.5966
260.4743,1,1.2,2493.2164
322.6536,1,0.8,1598.0689
242.7583,1,1.0,2340.1279
62.198,1,1.2,3351.9277
402.5757,1,1.0,1615.6855
54.731,1,1.0,3362.6073
392.8505,0,1.0,1018.3387
451.987,0,1.2,853.0261
244.778,1,0.8,1889.8877
290.9941,0,0.8,1367.5505
264.6425,0,1.2,1663.5246
225.1439,1,1.0,2365.7762
449.341,0,1.0,697.199
452.2701,1,0.8,1094.4556
201.1174,0,1.2,2193.0489
326.7814,1,1.2,2009.4585
467.1084,0,0.8,549.365
482.9263,0,1.2,676.2388
279.0316,0,1.2,1861.1496
253.7712,0,0.8,1737.3616
175.4124,1,0.8,2519.4952
481.4923,0,1.2,751.9941
114.2664,1,1.2,3026.8356
310.9233,1,0.8,1838.8494
177.1476,0,0.8,1791.831
175.5537,0,1.0,2122.833
232.2359,1,1.2,2611.2714
499.4568,0,1.2,601.8209
74.7348,1,0.8,2819.9127
310.3438,0,0.8,1116.4939
87.1575,1,1.0,3223.6616
119.5344,0,1.0,2572.1788
247.8033,0,0.8,1729.3453
279.7071,1,1.2,2483.2064
166.4566,1,1.0,2604.4135
192.4057,1,0.8,2156.705
89.1352,0,0.8,2524.6488
186.4489,0,0.8,1960.6732
484.9513,0,1.2,860.1212
475.1183,0,0.8,320.4064
200.6952,1,0.8,2306.2291
306.8843,1,1.2,2181.5052
459.3179,0,0.8,497.0967
52.7827,0,0.8,2451.0603
414.8076,0,1.0,735.8703
476.7663,1,0.8,840.9021
91.0966,1,1.2,2957.3704
122.6515,0,1.0,2345.4546
482.3358,1,0.8,826.8212
291.8931,0,1.2,1623.7619
56.3885,0,0.8,2558.1441
165.9344,1,1.0,2635.9909
252.4747,1,1.2,2410.511
361.809,1,1.0,1830.0541
379.9222,1,1.2,1768.2816
497.9397,0,1.2,755.6779
179.38,1,0.8,2294.7878
292.199,1,1.2,2264.5483
289.9956,1,1.2,2239.7669
232.5404,1,0.8,2146.5533
126.1229,0,1.2,2446.9008
489.8555,0,1.2,637.7486
433.9927,1,1.2,1495.4193
274.2499,1,1.2,2461.8144
321.4604,0,0.8,1048.6719
152.2675,0,0.8,2206.7139
294.7042,1,1.0,1955.8242
362.7366,0,1.2,1394.626
281.8252,0,0.8,1491.1342
495.6283,0,1.2,686.2921
325.1037,0,0.8,1150.1198
216.9382,1,1.0,2559.961
397.4684,0,1.2,1322.3205
126.7081,0,1.0,2436.5226
223.0321,1,1.0,2370.2429
206.1315,1,1.0,2461.7016
244.3132,1,0.8,1971.2036
401.8009,0,1.2,1162.5821
267.8779,1,0.8,1967.3487
407.3065,0,0.8,760.1084
309.42,1,1.2,2182.51
203.9312,0,1.2,2291.4914
414.4904,1,1.2,1476.4114
157.2304,1,1.2,2850.5232
150.9723,0,0.8,2159.5829
277.0263,1,1.2,2561.4891
167.3822,1,1.2,2755.7169
54.0892,1,1.2,3367.0168
341.7339,1,1.0,1660.4669
